,Oil,Oil,NZD/USD,NZD/USD,10-Yr Rate,10-Yr Rate,AIR.NZ,AIR.NZ
,PCT Change %,Factor,PCT Change %,Factor,PCT Change %,Factor,PCT Change %,Factor
2022-09-20,-1.5,BZ=F,-0.48,NZDUSD=X,2.321,^TNX,0.0,AIR.NZ
2022-09-21,-0.872,BZ=F,-1.088,NZDUSD=X,-1.708,^TNX,7.353,AIR.NZ
2022-09-22,0.701,BZ=F,-1.228,NZDUSD=X,5.641,^TNX,1.37,AIR.NZ
2022-09-23,-4.765,BZ=F,0.324,NZDUSD=X,-0.297,^TNX,-1.351,AIR.NZ
2022-09-26,-2.426,BZ=F,-1.819,NZDUSD=X,4.896,^TNX,,
2022-09-27,2.629,BZ=F,-1.331,NZDUSD=X,2.218,^TNX,-3.425,AIR.NZ
2022-09-28,3.535,BZ=F,-0.602,NZDUSD=X,-6.534,^TNX,0.0,AIR.NZ
2022-09-29,-0.929,BZ=F,1.547,NZDUSD=X,1.134,^TNX,0.709,AIR.NZ
2022-09-30,-0.599,BZ=F,0.416,NZDUSD=X,1.521,^TNX,0.704,AIR.NZ
2022-10-03,1.023,BZ=F,-2.154,NZDUSD=X,-4.022,^TNX,-2.098,AIR.NZ
2022-10-04,3.309,BZ=F,1.798,NZDUSD=X,-0.931,^TNX,2.143,AIR.NZ
2022-10-05,1.71,BZ=F,0.309,NZDUSD=X,3.926,^TNX,-0.699,AIR.NZ
2022-10-06,1.125,BZ=F,0.675,NZDUSD=X,1.782,^TNX,0.0,AIR.NZ
2022-10-07,3.707,BZ=F,-1.997,NZDUSD=X,1.49,^TNX,1.408,AIR.NZ
2022-10-10,-1.767,BZ=F,-0.952,NZDUSD=X,0.129,^TNX,-1.389,AIR.NZ
2022-10-11,-1.975,BZ=F,-0.614,NZDUSD=X,1.312,^TNX,0.704,AIR.NZ
2022-10-12,-1.951,BZ=F,0.223,NZDUSD=X,-0.939,^TNX,1.399,AIR.NZ
2022-10-13,2.293,BZ=F,0.476,NZDUSD=X,1.281,^TNX,2.759,AIR.NZ
2022-10-14,-3.109,BZ=F,0.494,NZDUSD=X,1.468,^TNX,0.671,AIR.NZ
2022-10-17,-0.011,BZ=F,-1.119,NZDUSD=X,0.125,^TNX,-1.333,AIR.NZ
2022-10-18,-1.735,BZ=F,1.447,NZDUSD=X,-0.423,^TNX,4.054,AIR.NZ
2022-10-19,2.644,BZ=F,0.674,NZDUSD=X,3.227,^TNX,0.649,AIR.NZ
2022-10-20,-0.032,BZ=F,-0.563,NZDUSD=X,2.399,^TNX,0.0,AIR.NZ
2022-10-21,1.212,BZ=F,0.115,NZDUSD=X,-0.308,^TNX,-1.29,AIR.NZ
2022-10-24,-0.257,BZ=F,1.672,NZDUSD=X,0.498,^TNX,,
2022-10-25,0.279,BZ=F,-1.023,NZDUSD=X,-2.976,^TNX,0.0,AIR.NZ
2022-10-26,2.32,BZ=F,0.67,NZDUSD=X,-2.264,^TNX,-0.654,AIR.NZ
2022-10-27,1.327,BZ=F,1.685,NZDUSD=X,-1.943,^TNX,1.316,AIR.NZ
2022-10-28,-1.227,BZ=F,-0.205,NZDUSD=X,1.854,^TNX,0.0,AIR.NZ
2022-10-31,-0.982,BZ=F,-0.448,NZDUSD=X,1.671,^TNX,1.299,AIR.NZ
2022-11-01,-0.19,BZ=F,0.401,NZDUSD=X,-0.613,^TNX,0.641,AIR.NZ
2022-11-02,1.595,BZ=F,0.389,NZDUSD=X,0.173,^TNX,3.822,AIR.NZ
2022-11-03,-1.55,BZ=F,-0.589,NZDUSD=X,1.601,^TNX,-0.613,AIR.NZ
2022-11-04,4.12,BZ=F,-0.76,NZDUSD=X,0.776,^TNX,0.0,AIR.NZ
2022-11-07,-0.659,BZ=F,2.167,NZDUSD=X,1.396,^TNX,0.617,AIR.NZ
2022-11-08,-2.614,BZ=F,0.78,NZDUSD=X,-2.088,^TNX,-0.613,AIR.NZ
2022-11-09,-2.842,BZ=F,0.388,NZDUSD=X,0.606,^TNX,0.0,AIR.NZ
2022-11-10,1.101,BZ=F,-1.29,NZDUSD=X,-7.757,^TNX,0.617,AIR.NZ
2022-11-11,2.477,BZ=F,2.234,NZDUSD=X,-0.418,^TNX,0.0,AIR.NZ
2022-11-14,-2.969,BZ=F,1.454,NZDUSD=X,1.364,^TNX,-0.613,AIR.NZ
2022-11-15,0.773,BZ=F,-0.251,NZDUSD=X,-1.708,^TNX,0.0,AIR.NZ
2022-11-16,-1.065,BZ=F,1.242,NZDUSD=X,-2.817,^TNX,-1.235,AIR.NZ
2022-11-17,-3.317,BZ=F,-0.248,NZDUSD=X,2.248,^TNX,0.0,AIR.NZ
2022-11-18,-2.406,BZ=F,-0.348,NZDUSD=X,1.139,^TNX,0.0,AIR.NZ
2022-11-21,-0.194,BZ=F,0.635,NZDUSD=X,0.183,^TNX,-1.25,AIR.NZ
2022-11-22,1.041,BZ=F,-1.124,NZDUSD=X,-1.752,^TNX,-0.633,AIR.NZ
2022-11-23,-3.339,BZ=F,0.951,NZDUSD=X,-1.384,^TNX,1.274,AIR.NZ
2022-11-25,-2.084,BZ=F,0.11,NZDUSD=X,-0.405,^TNX,-0.633,AIR.NZ
2022-11-28,-0.526,BZ=F,-0.687,NZDUSD=X,0.325,^TNX,-1.274,AIR.NZ
2022-11-29,-0.192,BZ=F,-0.848,NZDUSD=X,1.215,^TNX,0.0,AIR.NZ
2022-11-30,2.891,BZ=F,0.534,NZDUSD=X,-1.201,^TNX,-0.645,AIR.NZ
2022-12-01,1.697,BZ=F,1.896,NZDUSD=X,-4.699,^TNX,1.948,AIR.NZ
2022-12-02,-1.508,BZ=F,0.877,NZDUSD=X,-0.652,^TNX,0.637,AIR.NZ
2022-12-05,-3.377,BZ=F,0.546,NZDUSD=X,2.653,^TNX,-0.633,AIR.NZ
2022-12-06,-4.028,BZ=F,-1.28,NZDUSD=X,-2.39,^TNX,-1.911,AIR.NZ
2022-12-07,-2.747,BZ=F,0.028,NZDUSD=X,-2.989,^TNX,-0.649,AIR.NZ
2022-12-08,-1.322,BZ=F,0.47,NZDUSD=X,2.435,^TNX,1.961,AIR.NZ
2022-12-09,-0.066,BZ=F,0.386,NZDUSD=X,2.177,^TNX,0.0,AIR.NZ
2022-12-12,2.484,BZ=F,0.229,NZDUSD=X,1.234,^TNX,0.0,AIR.NZ
2022-12-13,3.449,BZ=F,-0.084,NZDUSD=X,-3.046,^TNX,0.641,AIR.NZ
2022-12-14,2.504,BZ=F,1.035,NZDUSD=X,0.057,^TNX,0.0,AIR.NZ
2022-12-15,-1.802,BZ=F,0.0,NZDUSD=X,-1.513,^TNX,-1.274,AIR.NZ
2022-12-16,-2.672,BZ=F,-1.718,NZDUSD=X,0.928,^TNX,0.645,AIR.NZ
2022-12-19,0.962,BZ=F,0.449,NZDUSD=X,2.843,^TNX,-1.282,AIR.NZ
2022-12-20,0.238,BZ=F,-0.155,NZDUSD=X,2.876,^TNX,0.649,AIR.NZ
2022-12-21,2.763,BZ=F,-0.272,NZDUSD=X,0.0,^TNX,0.645,AIR.NZ
2022-12-22,-1.484,BZ=F,-0.864,NZDUSD=X,-0.407,^TNX,0.641,AIR.NZ
2022-12-23,3.631,BZ=F,-0.596,NZDUSD=X,2.235,^TNX,-1.911,AIR.NZ
2022-12-27,0.489,BZ=F,0.224,NZDUSD=X,2.906,^TNX,,
2022-12-28,-1.269,BZ=F,-0.534,NZDUSD=X,0.699,^TNX,-0.649,AIR.NZ
2022-12-29,-1.201,BZ=F,0.719,NZDUSD=X,-1.338,^TNX,-1.307,AIR.NZ
2022-12-30,4.437,BZ=F,0.435,NZDUSD=X,1.147,^TNX,-1.325,AIR.NZ
2023-01-03,-4.435,BZ=F,-0.759,NZDUSD=X,-2.217,^TNX,,
2023-01-04,-5.189,BZ=F,-1.253,NZDUSD=X,-2.215,^TNX,0.0,AIR.NZ
2023-01-05,1.092,BZ=F,0.608,NZDUSD=X,0.297,^TNX,2.685,AIR.NZ
2023-01-06,-0.153,BZ=F,-0.864,NZDUSD=X,-4.059,^TNX,-0.654,AIR.NZ
2023-01-09,1.375,BZ=F,2.059,NZDUSD=X,-1.457,^TNX,0.658,AIR.NZ
2023-01-10,0.565,BZ=F,0.164,NZDUSD=X,2.957,^TNX,-0.654,AIR.NZ
2023-01-11,3.208,BZ=F,0.038,NZDUSD=X,-1.85,^TNX,0.0,AIR.NZ
2023-01-12,1.645,BZ=F,-0.066,NZDUSD=X,-2.954,^TNX,0.0,AIR.NZ
2023-01-13,1.488,BZ=F,0.316,NZDUSD=X,1.798,^TNX,1.316,AIR.NZ
2023-01-17,0.75,BZ=F,0.075,NZDUSD=X,0.684,^TNX,1.299,AIR.NZ
2023-01-18,-1.094,BZ=F,0.673,NZDUSD=X,-4.526,^TNX,1.282,AIR.NZ
2023-01-19,1.389,BZ=F,0.196,NZDUSD=X,0.652,^TNX,0.0,AIR.NZ
2023-01-20,1.706,BZ=F,-0.776,NZDUSD=X,2.561,^TNX,1.899,AIR.NZ
2023-01-23,0.639,BZ=F,1.463,NZDUSD=X,1.177,^TNX,-1.242,AIR.NZ
2023-01-24,-2.336,BZ=F,0.018,NZDUSD=X,-1.589,^TNX,0.0,AIR.NZ
2023-01-25,-0.012,BZ=F,0.047,NZDUSD=X,-0.202,^TNX,0.0,AIR.NZ
2023-01-26,1.568,BZ=F,-0.141,NZDUSD=X,0.895,^TNX,0.629,AIR.NZ
2023-01-27,-0.926,BZ=F,0.105,NZDUSD=X,0.716,^TNX,-1.25,AIR.NZ
2023-01-30,-2.031,BZ=F,0.02,NZDUSD=X,0.938,^TNX,-0.633,AIR.NZ
2023-01-31,-0.483,BZ=F,-0.359,NZDUSD=X,-0.62,^TNX,-1.274,AIR.NZ
2023-02-01,-1.953,BZ=F,-0.474,NZDUSD=X,-3.74,^TNX,1.29,AIR.NZ
2023-02-02,-0.809,BZ=F,1.215,NZDUSD=X,-0.029,^TNX,-0.637,AIR.NZ
2023-02-03,-2.714,BZ=F,-0.602,NZDUSD=X,4.005,^TNX,0.641,AIR.NZ
2023-02-06,1.313,BZ=F,-2.308,NZDUSD=X,2.888,^TNX,,
2023-02-07,3.334,BZ=F,-0.299,NZDUSD=X,1.101,^TNX,1.274,AIR.NZ
2023-02-08,1.673,BZ=F,0.209,NZDUSD=X,-0.572,^TNX,0.629,AIR.NZ
2023-02-09,-0.693,BZ=F,-0.117,NZDUSD=X,0.821,^TNX,1.875,AIR.NZ
2023-02-10,2.237,BZ=F,0.204,NZDUSD=X,1.656,^TNX,-0.613,AIR.NZ
2023-02-13,0.255,BZ=F,-0.24,NZDUSD=X,-0.721,^TNX,0.0,AIR.NZ
2023-02-14,-1.189,BZ=F,0.778,NZDUSD=X,1.184,^TNX,-1.235,AIR.NZ
2023-02-15,-0.234,BZ=F,-0.407,NZDUSD=X,1.276,^TNX,0.625,AIR.NZ
2023-02-16,-0.281,BZ=F,-0.879,NZDUSD=X,0.893,^TNX,0.621,AIR.NZ
2023-02-17,-2.514,BZ=F,-0.548,NZDUSD=X,-0.39,^TNX,0.0,AIR.NZ
2023-02-21,0.06,BZ=F,0.345,NZDUSD=X,3.318,^TNX,0.617,AIR.NZ
2023-02-22,-2.95,BZ=F,-0.663,NZDUSD=X,-0.809,^TNX,-1.227,AIR.NZ
2023-02-23,1.998,BZ=F,0.126,NZDUSD=X,-1.122,^TNX,-1.242,AIR.NZ
2023-02-24,1.156,BZ=F,0.109,NZDUSD=X,1.805,^TNX,-1.258,AIR.NZ
2023-02-27,-0.854,BZ=F,-1.046,NZDUSD=X,-0.684,^TNX,0.0,AIR.NZ
2023-02-28,1.747,BZ=F,-0.023,NZDUSD=X,-0.153,^TNX,0.637,AIR.NZ
2023-03-01,0.501,BZ=F,0.368,NZDUSD=X,1.992,^TNX,0.0,AIR.NZ
2023-03-02,0.522,BZ=F,1.133,NZDUSD=X,1.978,^TNX,0.0,AIR.NZ
2023-03-03,1.274,BZ=F,-0.57,NZDUSD=X,-2.676,^TNX,0.0,AIR.NZ
2023-03-06,0.408,BZ=F,-0.188,NZDUSD=X,0.479,^TNX,0.633,AIR.NZ
2023-03-07,-3.353,BZ=F,-0.18,NZDUSD=X,-0.201,^TNX,0.629,AIR.NZ
2023-03-08,-0.756,BZ=F,-1.407,NZDUSD=X,0.025,^TNX,-0.625,AIR.NZ
2023-03-09,-1.294,BZ=F,0.057,NZDUSD=X,-1.283,^TNX,1.258,AIR.NZ
2023-03-10,1.459,BZ=F,-0.221,NZDUSD=X,-5.86,^TNX,-0.621,AIR.NZ
2023-03-13,-2.428,BZ=F,0.977,NZDUSD=X,-4.871,^TNX,-1.25,AIR.NZ
2023-03-14,-4.11,BZ=F,0.901,NZDUSD=X,3.499,^TNX,-0.633,AIR.NZ
2023-03-15,-4.855,BZ=F,0.231,NZDUSD=X,-4.013,^TNX,-0.637,AIR.NZ
2023-03-16,1.371,BZ=F,-1.061,NZDUSD=X,2.663,^TNX,-0.641,AIR.NZ
2023-03-17,-2.316,BZ=F,0.63,NZDUSD=X,-5.3,^TNX,1.29,AIR.NZ
2023-03-20,1.124,BZ=F,1.125,NZDUSD=X,2.533,^TNX,-2.548,AIR.NZ
2023-03-21,2.073,BZ=F,-0.488,NZDUSD=X,3.591,^TNX,-1.307,AIR.NZ
2023-03-22,1.819,BZ=F,-0.795,NZDUSD=X,-2.94,^TNX,1.987,AIR.NZ
2023-03-23,-1.017,BZ=F,0.638,NZDUSD=X,-2.686,^TNX,-0.649,AIR.NZ
2023-03-24,-1.212,BZ=F,0.231,NZDUSD=X,-0.763,^TNX,0.654,AIR.NZ
2023-03-27,4.174,BZ=F,-0.573,NZDUSD=X,4.379,^TNX,0.0,AIR.NZ
2023-03-28,0.678,BZ=F,-0.122,NZDUSD=X,1.02,^TNX,0.0,AIR.NZ
2023-03-29,-0.47,BZ=F,0.809,NZDUSD=X,0.056,^TNX,0.649,AIR.NZ
2023-03-30,1.265,BZ=F,-0.518,NZDUSD=X,-0.421,^TNX,1.29,AIR.NZ
2023-03-31,0.631,BZ=F,0.779,NZDUSD=X,-1.605,^TNX,-2.548,AIR.NZ
2023-04-03,6.469,BZ=F,-0.716,NZDUSD=X,-1.832,^TNX,1.961,AIR.NZ
2023-04-04,0.012,BZ=F,1.25,NZDUSD=X,-2.711,^TNX,-0.641,AIR.NZ
2023-04-05,0.059,BZ=F,0.2,NZDUSD=X,-1.498,^TNX,0.0,AIR.NZ
2023-04-06,0.153,BZ=F,0.051,NZDUSD=X,0.03,^TNX,0.0,AIR.NZ
2023-04-10,-1.104,BZ=F,0.149,NZDUSD=X,3.863,^TNX,,
2023-04-11,1.699,BZ=F,-0.442,NZDUSD=X,0.556,^TNX,0.0,AIR.NZ
2023-04-12,2.009,BZ=F,-0.519,NZDUSD=X,-0.379,^TNX,0.0,AIR.NZ
2023-04-13,-1.42,BZ=F,0.374,NZDUSD=X,0.906,^TNX,0.645,AIR.NZ
2023-04-14,0.256,BZ=F,1.37,NZDUSD=X,2.028,^TNX,-1.282,AIR.NZ
2023-04-17,-1.796,BZ=F,-1.618,NZDUSD=X,1.959,^TNX,-0.649,AIR.NZ
2023-04-18,0.012,BZ=F,-0.304,NZDUSD=X,-0.529,^TNX,1.307,AIR.NZ
2023-04-19,-1.946,BZ=F,0.525,NZDUSD=X,0.84,^TNX,-1.29,AIR.NZ
2023-04-20,-2.43,BZ=F,-0.855,NZDUSD=X,-1.582,^TNX,0.0,AIR.NZ
2023-04-21,0.691,BZ=F,0.281,NZDUSD=X,0.705,^TNX,-0.654,AIR.NZ
2023-04-24,1.31,BZ=F,-0.581,NZDUSD=X,-1.541,^TNX,0.658,AIR.NZ
2023-04-25,-2.369,BZ=F,0.529,NZDUSD=X,-3.385,^TNX,,
2023-04-26,-3.813,BZ=F,-0.461,NZDUSD=X,1.06,^TNX,0.654,AIR.NZ
2023-04-27,0.875,BZ=F,-0.432,NZDUSD=X,2.797,^TNX,0.0,AIR.NZ
2023-04-28,1.493,BZ=F,0.417,NZDUSD=X,-2.154,^TNX,-1.299,AIR.NZ
2023-05-01,-0.289,BZ=F,0.418,NZDUSD=X,3.534,^TNX,0.0,AIR.NZ
2023-05-02,-5.031,BZ=F,-0.118,NZDUSD=X,-3.777,^TNX,0.658,AIR.NZ
2023-05-03,-3.97,BZ=F,1.002,NZDUSD=X,-1.047,^TNX,0.0,AIR.NZ
2023-05-04,0.235,BZ=F,-0.284,NZDUSD=X,-1.528,^TNX,0.0,AIR.NZ
2023-05-05,3.862,BZ=F,1.31,NZDUSD=X,2.835,^TNX,-0.654,AIR.NZ
2023-05-08,2.271,BZ=F,0.143,NZDUSD=X,2.176,^TNX,0.0,AIR.NZ
2023-05-09,0.558,BZ=F,0.625,NZDUSD=X,0.0,^TNX,-1.316,AIR.NZ
2023-05-10,-1.33,BZ=F,0.003,NZDUSD=X,-2.329,^TNX,0.667,AIR.NZ
2023-05-11,-1.871,BZ=F,0.512,NZDUSD=X,-1.221,^TNX,0.662,AIR.NZ
2023-05-12,-1.08,BZ=F,-1.208,NZDUSD=X,1.943,^TNX,2.632,AIR.NZ
2023-05-15,1.429,BZ=F,-1.567,NZDUSD=X,1.299,^TNX,-1.282,AIR.NZ
2023-05-16,-0.425,BZ=F,0.77,NZDUSD=X,1.169,^TNX,0.0,AIR.NZ
2023-05-17,2.737,BZ=F,-0.094,NZDUSD=X,0.902,^TNX,-1.299,AIR.NZ
2023-05-18,-1.429,BZ=F,0.139,NZDUSD=X,1.871,^TNX,1.316,AIR.NZ
2023-05-19,-0.369,BZ=F,-0.165,NZDUSD=X,1.206,^TNX,0.0,AIR.NZ
2023-05-22,0.542,BZ=F,0.776,NZDUSD=X,0.731,^TNX,0.649,AIR.NZ
2023-05-23,1.119,BZ=F,0.033,NZDUSD=X,-0.565,^TNX,0.0,AIR.NZ
2023-05-24,1.978,BZ=F,-0.574,NZDUSD=X,0.568,^TNX,0.645,AIR.NZ
2023-05-25,-2.68,BZ=F,-2.306,NZDUSD=X,2.554,^TNX,-1.282,AIR.NZ
2023-05-26,0.905,BZ=F,-0.863,NZDUSD=X,-0.105,^TNX,0.649,AIR.NZ
2023-05-30,-4.431,BZ=F,-0.22,NZDUSD=X,-2.887,^TNX,-1.282,AIR.NZ
2023-05-31,-1.197,BZ=F,0.038,NZDUSD=X,-1.703,^TNX,0.649,AIR.NZ
2023-06-01,2.23,BZ=F,-0.358,NZDUSD=X,-0.797,^TNX,0.645,AIR.NZ
2023-06-02,2.491,BZ=F,0.675,NZDUSD=X,2.3,^TNX,0.0,AIR.NZ
2023-06-05,0.762,BZ=F,-0.125,NZDUSD=X,0.054,^TNX,,
2023-06-06,-0.548,BZ=F,0.205,NZDUSD=X,0.162,^TNX,-0.641,AIR.NZ
2023-06-07,0.865,BZ=F,0.128,NZDUSD=X,2.298,^TNX,-0.645,AIR.NZ
2023-06-08,-1.287,BZ=F,-0.594,NZDUSD=X,-1.85,^TNX,1.299,AIR.NZ
2023-06-09,-1.54,BZ=F,0.862,NZDUSD=X,0.835,^TNX,-0.641,AIR.NZ
2023-06-12,-3.944,BZ=F,0.594,NZDUSD=X,0.534,^TNX,0.645,AIR.NZ
2023-06-13,3.41,BZ=F,-0.025,NZDUSD=X,1.965,^TNX,1.282,AIR.NZ
2023-06-14,-1.467,BZ=F,0.495,NZDUSD=X,-1.12,^TNX,0.633,AIR.NZ
2023-06-15,3.374,BZ=F,0.609,NZDUSD=X,-1.791,^TNX,0.0,AIR.NZ
2023-06-16,1.242,BZ=F,0.621,NZDUSD=X,1.1,^TNX,0.629,AIR.NZ
2023-06-20,-0.927,BZ=F,-0.475,NZDUSD=X,-1.061,^TNX,-1.25,AIR.NZ
2023-06-21,1.607,BZ=F,-0.574,NZDUSD=X,-0.161,^TNX,0.633,AIR.NZ
2023-06-22,-3.864,BZ=F,0.654,NZDUSD=X,2.041,^TNX,-1.258,AIR.NZ
2023-06-23,-0.391,BZ=F,-0.391,NZDUSD=X,-1.579,^TNX,-1.274,AIR.NZ
2023-06-26,0.447,BZ=F,-0.552,NZDUSD=X,-0.535,^TNX,0.645,AIR.NZ
2023-06-27,-2.588,BZ=F,0.234,NZDUSD=X,1.318,^TNX,-0.641,AIR.NZ
2023-06-28,2.449,BZ=F,-0.092,NZDUSD=X,-1.539,^TNX,0.645,AIR.NZ
2023-06-29,0.419,BZ=F,-1.35,NZDUSD=X,3.881,^TNX,0.0,AIR.NZ
2023-06-30,0.753,BZ=F,-0.124,NZDUSD=X,-0.908,^TNX,0.0,AIR.NZ
2023-07-03,-0.334,BZ=F,1.078,NZDUSD=X,1.021,^TNX,0.641,AIR.NZ
2023-07-05,2.679,BZ=F,0.684,NZDUSD=X,2.255,^TNX,0.0,AIR.NZ
2023-07-06,-0.17,BZ=F,-0.34,NZDUSD=X,2.433,^TNX,1.282,AIR.NZ
2023-07-07,2.548,BZ=F,-0.218,NZDUSD=X,0.223,^TNX,0.0,AIR.NZ
2023-07-10,-0.994,BZ=F,0.688,NZDUSD=X,-1.086,^TNX,-0.633,AIR.NZ
2023-07-11,2.201,BZ=F,0.01,NZDUSD=X,-0.649,^TNX,0.637,AIR.NZ
2023-07-12,0.894,BZ=F,-0.112,NZDUSD=X,-2.99,^TNX,-0.633,AIR.NZ
2023-07-13,1.56,BZ=F,1.704,NZDUSD=X,-2.59,^TNX,0.0,AIR.NZ
2023-07-14,-1.831,BZ=F,1.375,NZDUSD=X,1.542,^TNX,,
2023-07-17,-1.715,BZ=F,-0.408,NZDUSD=X,-0.576,^TNX,0.0,AIR.NZ
2023-07-18,1.439,BZ=F,-0.701,NZDUSD=X,-0.211,^TNX,0.637,AIR.NZ
2023-07-19,-0.213,BZ=F,-0.383,NZDUSD=X,-1.24,^TNX,-0.633,AIR.NZ
2023-07-20,0.227,BZ=F,-0.542,NZDUSD=X,2.993,^TNX,-0.637,AIR.NZ
2023-07-21,1.796,BZ=F,-0.52,NZDUSD=X,-0.441,^TNX,0.641,AIR.NZ
2023-07-24,2.06,BZ=F,-0.984,NZDUSD=X,0.521,^TNX,0.0,AIR.NZ
2023-07-25,1.088,BZ=F,0.506,NZDUSD=X,1.426,^TNX,0.0,AIR.NZ
2023-07-26,-0.861,BZ=F,0.264,NZDUSD=X,-1.559,^TNX,0.0,AIR.NZ
2023-07-27,1.592,BZ=F,-0.069,NZDUSD=X,4.181,^TNX,0.0,AIR.NZ
2023-07-28,0.89,BZ=F,-0.4,NZDUSD=X,-1.072,^TNX,0.0,AIR.NZ
2023-07-31,0.671,BZ=F,-0.442,NZDUSD=X,-0.252,^TNX,0.637,AIR.NZ
2023-08-01,-0.76,BZ=F,0.727,NZDUSD=X,2.324,^TNX,-1.266,AIR.NZ
2023-08-02,-2.014,BZ=F,-1.022,NZDUSD=X,0.667,^TNX,0.641,AIR.NZ
2023-08-03,2.332,BZ=F,-0.899,NZDUSD=X,2.722,^TNX,-1.274,AIR.NZ
2023-08-04,1.292,BZ=F,-0.064,NZDUSD=X,-3.079,^TNX,0.645,AIR.NZ
2023-08-07,-1.044,BZ=F,0.291,NZDUSD=X,0.443,^TNX,0.0,AIR.NZ
2023-08-08,0.973,BZ=F,0.106,NZDUSD=X,-1.275,^TNX,-1.282,AIR.NZ
2023-08-09,1.601,BZ=F,-0.817,NZDUSD=X,-0.348,^TNX,0.0,AIR.NZ
2023-08-10,-1.314,BZ=F,0.089,NZDUSD=X,1.695,^TNX,0.649,AIR.NZ
2023-08-11,0.475,BZ=F,-0.804,NZDUSD=X,2.157,^TNX,0.645,AIR.NZ
2023-08-14,-0.691,BZ=F,-0.478,NZDUSD=X,0.384,^TNX,-1.282,AIR.NZ
2023-08-15,-1.531,BZ=F,-0.164,NZDUSD=X,0.884,^TNX,0.649,AIR.NZ
2023-08-16,-1.696,BZ=F,-0.291,NZDUSD=X,0.877,^TNX,-0.645,AIR.NZ
2023-08-17,0.803,BZ=F,-0.438,NZDUSD=X,1.174,^TNX,-1.948,AIR.NZ
2023-08-18,0.808,BZ=F,-0.091,NZDUSD=X,-1.323,^TNX,0.662,AIR.NZ
2023-08-21,-0.401,BZ=F,0.015,NZDUSD=X,2.141,^TNX,-0.658,AIR.NZ
2023-08-22,-0.509,BZ=F,0.049,NZDUSD=X,-0.322,^TNX,0.0,AIR.NZ
2023-08-23,-0.976,BZ=F,0.185,NZDUSD=X,-3.004,^TNX,1.324,AIR.NZ
2023-08-24,0.18,BZ=F,0.566,NZDUSD=X,0.881,^TNX,1.307,AIR.NZ
2023-08-25,1.344,BZ=F,-0.916,NZDUSD=X,0.094,^TNX,0.645,AIR.NZ
2023-08-28,-0.071,BZ=F,-0.147,NZDUSD=X,-0.637,^TNX,1.282,AIR.NZ
2023-08-29,1.267,BZ=F,-0.057,NZDUSD=X,-2.137,^TNX,0.0,AIR.NZ
2023-08-30,0.433,BZ=F,1.016,NZDUSD=X,-0.097,^TNX,1.266,AIR.NZ
2023-08-31,1.165,BZ=F,-0.243,NZDUSD=X,-0.607,^TNX,0.625,AIR.NZ
2023-09-01,1.946,BZ=F,0.403,NZDUSD=X,1.955,^TNX,0.621,AIR.NZ
2023-09-05,1.683,BZ=F,-0.087,NZDUSD=X,2.277,^TNX,0.0,AIR.NZ
2023-09-06,0.622,BZ=F,-0.896,NZDUSD=X,0.515,^TNX,-0.606,AIR.NZ
2023-09-07,-0.751,BZ=F,-0.224,NZDUSD=X,-0.699,^TNX,1.974,AIR.NZ
2023-09-08,0.812,BZ=F,0.188,NZDUSD=X,-0.047,^TNX,-0.645,AIR.NZ
2023-09-11,-0.011,BZ=F,0.33,NZDUSD=X,0.705,^TNX,-1.948,AIR.NZ
2023-09-12,1.567,BZ=F,0.261,NZDUSD=X,-0.56,^TNX,-0.662,AIR.NZ
2023-09-13,-0.196,BZ=F,-0.117,NZDUSD=X,-0.352,^TNX,0.0,AIR.NZ
2023-09-14,1.981,BZ=F,0.176,NZDUSD=X,0.918,^TNX,0.0,AIR.NZ
2023-09-15,0.245,BZ=F,-0.242,NZDUSD=X,0.793,^TNX,0.0,AIR.NZ
2023-09-18,0.532,BZ=F,-0.01,NZDUSD=X,-0.069,^TNX,-1.333,AIR.NZ
2023-09-19,-0.095,BZ=F,0.271,NZDUSD=X,1.065,^TNX,-0.676,AIR.NZ
2023-09-20,-0.859,BZ=F,0.508,NZDUSD=X,-0.367,^TNX,0.0,AIR.NZ
2023-09-21,-0.246,BZ=F,-0.44,NZDUSD=X,3.012,^TNX,0.0,AIR.NZ
2023-09-22,-0.032,BZ=F,0.11,NZDUSD=X,-0.937,^TNX,2.041,AIR.NZ
2023-09-25,0.021,BZ=F,0.427,NZDUSD=X,2.343,^TNX,0.667,AIR.NZ
2023-09-26,0.718,BZ=F,0.171,NZDUSD=X,0.352,^TNX,-1.987,AIR.NZ
2023-09-27,2.756,BZ=F,-0.328,NZDUSD=X,1.492,^TNX,-0.676,AIR.NZ
2023-09-28,-1.212,BZ=F,-0.53,NZDUSD=X,-0.627,^TNX,-0.68,AIR.NZ
2023-09-29,-0.073,BZ=F,0.814,NZDUSD=X,-0.522,^TNX,0.0,AIR.NZ
2023-10-02,-4.826,BZ=F,0.528,NZDUSD=X,2.405,^TNX,0.685,AIR.NZ
2023-10-03,0.232,BZ=F,-0.9,NZDUSD=X,2.541,^TNX,-1.361,AIR.NZ
2023-10-04,-5.62,BZ=F,-0.478,NZDUSD=X,-1.395,^TNX,-2.069,AIR.NZ
2023-10-05,-2.028,BZ=F,0.088,NZDUSD=X,-0.38,^TNX,1.408,AIR.NZ
2023-10-06,0.607,BZ=F,0.806,NZDUSD=X,1.42,^TNX,0.0,AIR.NZ
2023-10-09,4.221,BZ=F,0.107,NZDUSD=X,0.272,^TNX,-2.083,AIR.NZ
